temp_avg,humidity_avg,leaf_wetness_hours,soil_moisture,ph_water,ec_water,irrigation_l_day,plant_age_days,light_hours,disease_future
34.3,52.2,2,68.8,6.22,2.39,1.3,42,11.9,7
31.6,42.4,2,54.8,6.23,1.44,2.1,59,10.7,7
31.5,43.3,2,55.9,6.24,1.56,1.5,93,10.8,7
28.4,52.8,0,43.9,6.79,1.88,2.1,93,10.5,7
34.5,56.3,0,44.1,5.99,1.32,3.5,69,9.4,7
29.2,47.0,0,63.2,6.57,1.54,2.4,29,10.3,7
31.7,51.9,2,65.7,6.35,1.44,2.7,23,11.2,7
33.6,43.4,1,63.5,6.21,2.72,2.7,20,11.2,7
29.5,46.2,2,65.0,6.43,1.51,3.1,62,12.6,7
31.7,40.4,0,48.3,6.65,2.58,3.4,24,10.2,7
29.7,55.4,2,54.0,6.27,1.38,2.6,53,12.3,7
33.3,48.0,1,53.8,6.66,2.59,2.2,85,11.5,7
32.0,56.3,1,69.9,5.89,2.16,1.8,43,13.8,7
34.0,54.2,2,68.5,6.45,2.56,1.9,33,10.3,7
34.3,56.6,0,58.0,6.13,2.59,1.8,60,13.4,7
32.5,45.7,0,44.1,6.19,2.15,1.8,61,12.9,7
33.1,43.7,0,47.8,6.37,2.67,2.7,32,11.8,7
31.8,59.4,2,50.9,6.28,2.14,2.5,48,11.9,7
30.7,54.3,0,66.2,6.18,2.34,1.5,84,8.5,7
32.5,56.7,2,45.1,6.11,1.87,3.4,65,13.7,7
34.4,40.3,0,46.6,6.42,2.66,2.1,53,8.6,7
30.9,47.1,1,50.5,6.31,2.52,2.4,82,11.4,7
30.2,54.9,1,67.8,6.12,1.47,2.8,23,10.0,7
30.7,41.6,0,55.1,6.0,2.12,2.5,47,10.6,7
31.0,51.3,2,59.4,6.57,2.63,1.8,20,11.7,7
28.5,48.6,0,51.6,6.6,2.47,3.0,55,13.5,7
31.5,40.4,2,45.7,6.01,2.74,1.3,32,10.7,7
31.5,44.7,1,46.7,6.06,1.57,2.4,24,13.9,7
32.1,45.7,2,64.1,6.04,1.79,1.7,33,11.6,7
30.5,42.2,0,66.8,6.68,2.01,2.5,99,9.0,7
32.3,52.6,1,54.8,6.57,1.57,1.5,51,9.1,7
34.1,44.8,2,50.7,5.87,1.83,2.9,69,12.3,7
34.7,45.6,2,64.2,6.63,2.06,1.6,46,8.3,7
32.1,58.0,1,60.2,5.84,1.51,3.2,54,10.9,7
28.3,49.3,0,41.2,6.05,1.61,3.2,22,8.9,7
34.8,47.8,1,50.5,6.72,1.4,1.9,23,10.6,7
32.9,54.5,0,60.5,6.66,2.34,2.0,26,12.5,7
30.4,58.2,0,57.2,6.58,1.78,2.8,96,10.8,7
29.0,40.5,2,69.3,6.26,1.55,1.2,22,9.0,7
29.0,49.0,0,66.0,6.12,2.01,1.2,78,9.5,7
29.2,52.2,0,41.8,6.68,1.31,1.3,93,10.2,7
28.3,46.4,1,61.8,6.46,2.68,2.4,20,8.4,7
34.3,55.4,1,50.1,6.1,1.67,1.4,47,11.5,7
31.8,59.4,0,60.5,6.26,2.62,1.7,78,11.6,7
32.9,58.9,2,58.5,6.68,2.0,2.6,72,8.4,7
33.8,45.3,1,55.1,6.7,2.56,1.0,29,10.4,7
33.5,44.5,2,65.6,6.46,1.6,1.5,90,10.5,7
34.2,59.1,1,61.3,6.53,1.48,3.3,22,10.0,7
34.8,49.2,1,66.7,5.84,2.56,2.7,26,11.3,7
31.1,44.2,0,48.4,6.4,1.54,1.8,28,10.1,7
34.7,54.1,1,50.4,6.49,2.39,1.1,88,10.5,7
33.1,45.7,1,58.7,5.82,1.75,2.5,32,12.8,7
28.5,45.3,2,69.0,6.64,2.4,1.6,59,9.0,7
32.8,57.6,1,51.1,6.73,2.65,3.4,81,11.7,7
32.8,43.2,1,41.0,6.04,2.77,2.7,81,11.0,7
34.3,41.3,2,53.4,6.65,1.78,3.4,29,9.8,7
30.6,45.4,0,56.3,6.47,1.79,3.1,30,12.4,7
32.1,52.1,0,64.0,6.38,2.77,2.2,95,11.3,7
28.1,42.5,1,61.9,6.64,2.58,2.7,81,10.9,7
30.3,49.4,1,68.9,6.09,1.27,3.0,96,12.0,7
28.4,52.5,2,63.5,6.59,2.12,2.4,75,12.8,7
31.7,57.0,0,49.0,6.11,1.49,1.2,68,13.8,7
33.7,44.6,0,59.2,6.59,2.79,2.2,35,11.8,7
29.4,56.3,0,60.2,6.25,1.42,1.3,92,13.2,7
31.7,44.7,2,69.9,5.92,2.09,2.8,93,8.0,7
29.4,53.5,2,44.2,6.18,2.26,2.7,28,11.2,7
28.8,48.6,2,45.7,6.03,2.7,3.5,52,9.3,7
31.6,42.3,1,44.7,5.9,2.56,2.6,54,8.6,7
28.6,54.3,0,57.7,5.91,1.59,3.0,94,11.2,7
32.1,44.4,1,44.1,6.58,2.12,1.7,58,12.5,7
28.2,43.5,1,59.7,6.68,2.73,1.9,96,10.5,7
28.7,47.2,2,64.1,6.73,2.38,3.3,44,12.0,7
31.8,53.1,0,53.0,6.65,2.3,2.9,99,10.9,7
32.1,44.7,1,56.8,6.63,2.41,2.6,75,10.6,7
28.2,43.7,0,67.4,5.87,1.72,1.6,67,9.7,7
32.0,40.2,1,57.1,6.59,2.37,2.7,29,10.3,7
33.9,49.4,2,46.3,6.58,1.57,3.2,60,10.1,7
33.1,48.6,1,50.3,5.93,1.88,1.6,78,11.9,7
28.9,44.7,2,55.9,6.46,2.62,2.8,47,8.7,7
32.1,41.1,0,44.6,6.25,1.23,2.0,60,8.6,7
32.7,48.6,1,58.4,6.7,1.86,1.3,85,12.0,7
28.3,55.8,1,70.0,6.5,1.63,2.9,70,11.3,7
34.0,54.3,2,59.6,6.75,1.52,1.4,81,10.6,7
34.3,57.2,2,51.2,5.9,2.54,1.6,49,8.9,7
34.0,40.2,0,50.0,5.84,2.31,3.0,59,10.5,7
33.8,59.3,2,67.9,6.77,1.38,2.9,59,12.7,7
33.2,46.8,0,66.1,5.88,1.99,1.6,88,13.3,7
32.4,59.8,1,54.2,6.19,1.95,3.4,81,12.2,7
32.8,45.1,0,50.6,6.45,1.43,1.5,34,8.4,7
33.6,49.4,0,61.3,6.68,2.48,3.5,22,12.0,7
32.6,47.1,0,49.4,6.05,1.79,2.8,43,9.4,7
30.3,47.1,1,43.6,5.83,2.42,2.0,60,9.9,7
30.6,56.8,1,49.3,6.32,1.51,1.3,82,9.2,7
34.3,54.9,2,53.0,6.27,1.7,1.8,67,12.7,7
28.1,59.8,0,47.7,6.11,1.35,1.5,80,11.9,7
32.9,52.3,1,46.5,6.67,1.43,2.6,67,11.7,7
34.7,49.3,0,40.2,6.55,2.61,1.9,66,12.0,7
32.9,41.8,0,58.9,6.66,1.37,1.7,75,9.4,7
35.0,59.9,0,58.4,5.96,1.35,2.9,95,10.7,7
32.8,51.0,1,45.6,6.49,2.7,1.6,27,11.8,7
28.2,54.0,0,68.3,6.78,2.23,2.5,97,11.8,7
33.8,48.1,0,52.3,6.41,1.36,1.5,37,12.8,7
30.0,51.0,2,40.8,5.97,2.75,2.8,42,9.7,7
31.1,58.9,0,46.6,6.8,1.44,2.6,88,12.6,7
30.2,43.3,2,60.8,6.33,2.43,3.0,84,10.6,7
29.9,45.8,0,46.0,6.64,1.26,1.2,65,12.0,7
31.0,43.0,2,41.6,5.95,2.2,1.5,85,10.7,7
30.7,55.8,1,58.5,6.47,2.07,1.4,99,13.7,7
32.4,41.2,1,55.6,6.71,1.53,1.5,88,9.1,7
33.7,41.6,0,62.8,6.33,2.23,1.3,41,12.1,7
30.1,46.0,2,63.2,6.09,2.19,2.4,84,11.5,7
29.5,50.3,1,68.8,5.93,2.48,2.5,31,9.0,7
32.7,48.1,0,41.7,6.1,2.6,3.1,38,8.4,7
32.7,40.9,0,41.2,6.15,2.02,2.0,41,12.8,7
34.3,59.1,2,69.6,6.51,1.98,2.3,74,8.9,7
28.1,59.1,2,59.3,5.98,2.19,3.5,81,9.1,7
34.0,45.6,0,61.5,5.91,2.37,2.3,70,13.9,7
31.6,54.6,2,42.9,6.19,1.77,2.4,67,12.3,7
32.3,51.6,2,42.1,6.26,2.01,3.5,36,9.5,7
28.6,44.7,1,44.8,6.43,2.14,3.5,32,11.5,7
31.0,45.2,2,52.8,6.51,2.78,2.1,47,11.2,7
29.6,49.8,0,43.3,6.69,2.14,2.6,86,13.1,7
29.8,48.4,2,53.4,6.09,1.56,2.2,24,12.4,7
31.5,45.8,0,56.8,6.33,2.14,2.8,79,13.0,7
33.7,56.2,0,40.0,6.17,2.51,3.3,34,9.3,7
33.2,49.6,2,43.4,5.8,2.57,1.8,63,11.8,7
32.1,53.1,2,51.3,6.38,2.48,3.0,65,8.2,7
31.8,43.8,2,41.6,6.62,2.62,2.6,48,8.4,7
31.0,50.7,1,44.0,5.84,1.74,1.7,87,12.3,7
34.8,46.4,1,47.0,5.8,2.01,3.0,68,8.1,7
31.9,50.5,2,52.9,6.53,2.45,2.1,62,11.5,7
29.8,55.6,0,61.4,6.48,1.62,1.3,87,13.0,7
29.6,55.4,2,44.0,6.21,1.79,3.5,96,10.3,7
32.3,47.1,1,62.1,6.46,2.53,2.1,39,8.3,7
31.7,53.9,1,65.7,6.75,2.43,2.4,37,12.3,7
28.1,58.8,2,59.5,6.05,2.75,3.0,83,13.6,7
33.8,52.5,0,41.3,6.05,2.79,3.4,68,12.3,7
32.9,43.0,0,53.2,5.99,1.59,3.2,61,11.5,7
32.6,53.6,1,59.8,6.52,2.64,2.3,31,9.4,7
28.5,42.1,1,69.4,6.15,1.35,2.4,98,8.1,7
30.5,57.4,1,68.6,6.79,2.34,1.7,55,12.2,7
34.5,50.3,0,51.9,6.51,1.55,2.2,27,9.4,7
34.0,47.7,1,58.5,6.17,1.68,3.4,47,13.1,7
30.0,41.1,1,66.7,5.95,2.71,2.8,79,10.8,7
29.1,47.6,0,64.9,6.39,1.62,1.0,68,11.2,7
31.1,58.1,1,54.4,6.09,2.28,1.3,57,12.5,7
30.5,40.4,1,47.8,6.71,1.49,3.3,99,12.7,7
32.8,49.5,2,44.1,6.24,1.35,3.1,77,11.9,7
34.8,58.6,1,54.6,6.09,1.74,2.2,24,13.6,7
30.5,47.9,2,61.7,6.39,2.2,2.5,65,13.9,7
28.4,48.6,1,69.1,5.94,1.6,1.7,94,13.7,7
34.3,51.6,1,65.9,6.36,1.68,3.0,21,12.9,7
28.3,49.3,2,46.1,5.86,2.33,2.5,44,12.2,7
34.7,43.4,1,61.6,6.41,1.36,2.7,20,12.0,7
32.7,40.4,2,48.7,6.33,1.92,1.9,88,8.6,7
34.6,52.2,1,60.5,6.32,2.71,2.1,59,9.6,7
29.4,58.4,2,60.0,6.48,1.84,1.5,87,8.0,7
28.3,42.1,2,48.2,5.84,1.89,3.4,88,8.8,7
31.4,44.2,1,47.0,6.26,2.38,3.4,88,10.6,7
31.2,47.4,1,43.1,6.24,2.45,3.0,35,8.9,7
30.3,56.2,2,41.5,6.26,2.43,3.3,73,13.4,7
34.7,45.4,0,65.8,6.78,2.8,2.7,82,12.8,7
33.8,57.6,1,41.5,5.94,1.31,1.6,37,8.4,7
32.6,41.1,1,42.7,6.49,2.77,2.9,36,9.5,7
29.1,58.8,0,47.2,6.2,2.72,1.8,23,12.9,7
33.1,51.2,0,66.6,6.31,2.56,2.1,28,12.8,7
33.1,53.2,2,50.0,6.56,1.93,1.7,50,13.7,7
31.0,47.4,1,45.8,5.96,2.59,2.1,24,14.0,7
34.5,55.6,2,61.5,6.56,1.55,2.7,35,13.9,7
29.2,43.3,1,49.6,5.87,2.47,1.3,61,10.5,7
29.9,41.0,0,50.0,6.28,1.5,1.3,60,9.5,7
28.4,47.9,2,62.2,6.54,2.5,2.7,99,12.6,7
33.6,57.1,1,47.5,5.99,2.18,2.9,49,9.8,7
32.4,55.1,1,66.9,6.57,1.36,2.4,45,12.8,7
30.2,50.3,0,56.8,5.97,2.63,1.5,68,11.2,7
29.1,51.4,0,56.1,6.6,2.12,2.1,50,12.8,7
28.3,42.6,1,47.9,6.27,2.25,2.9,69,9.7,7
29.2,56.8,0,65.1,6.48,1.65,2.7,34,11.0,7
31.2,55.7,0,57.2,6.72,2.59,1.3,71,11.4,7
29.7,53.1,2,44.7,6.21,2.07,3.4,57,13.7,7
29.8,49.3,1,46.2,6.03,1.87,1.6,57,9.6,7
34.1,59.3,2,54.0,6.67,2.05,1.6,79,13.6,7
31.6,57.6,0,63.4,5.96,2.33,2.1,39,12.8,7
33.1,52.9,1,68.2,6.43,2.31,1.8,63,12.4,7
28.2,47.4,0,59.9,6.72,1.77,3.5,82,12.7,7
30.6,52.4,0,55.2,6.47,1.82,1.2,69,11.6,7
31.4,51.5,1,47.5,6.0,2.1,1.8,41,9.5,7
29.3,47.9,0,60.2,5.95,2.68,2.0,91,9.1,7
28.8,46.1,2,69.5,6.05,2.39,2.2,73,13.2,7
34.1,48.1,1,54.3,6.19,1.82,1.0,28,12.4,7
34.6,51.5,0,44.9,5.96,1.74,1.2,34,9.3,7
28.6,48.6,0,43.1,6.6,2.04,1.6,67,11.7,7
30.4,45.3,0,48.1,6.16,2.59,2.4,39,10.7,7
34.7,55.2,1,57.1,6.74,1.21,2.9,54,9.0,7
28.6,50.6,2,68.4,6.64,2.34,2.7,86,11.2,7
32.5,41.4,0,49.0,6.71,1.67,2.4,79,9.7,7
34.8,47.4,0,49.2,6.09,1.53,2.0,53,8.6,7
34.8,57.7,0,54.4,6.37,1.22,3.2,92,10.8,7
31.3,55.1,1,67.6,6.12,2.63,2.1,73,11.5,7
29.1,46.5,0,52.6,6.06,2.66,1.7,31,8.3,7
29.4,58.8,0,46.7,6.41,1.3,2.6,38,10.4,7
34.2,41.5,0,44.9,6.62,2.03,2.7,99,9.5,7
34.4,59.2,1,53.7,5.89,1.44,2.0,45,8.2,7
32.3,44.9,2,64.0,6.08,2.41,1.1,42,8.8,7
33.4,40.2,1,48.7,6.01,2.26,1.2,52,8.8,7
33.2,48.7,2,55.4,6.6,1.68,3.1,76,9.1,7
32.6,47.2,2,58.1,6.73,1.39,1.1,49,12.8,7
33.8,50.8,1,53.5,5.88,2.53,2.5,42,10.6,7
32.8,55.9,0,45.8,6.18,2.28,1.5,93,8.9,7
31.7,56.8,2,67.7,6.71,1.21,1.6,55,8.6,7
29.7,48.0,0,57.0,6.14,2.2,1.7,62,9.8,7
33.2,48.6,2,61.9,6.51,2.5,1.1,85,12.8,7
31.3,43.0,0,59.1,5.9,2.15,1.4,72,10.2,7
30.1,41.0,0,69.9,6.24,1.88,2.6,79,9.0,7
33.6,52.8,1,53.7,6.3,2.13,2.2,56,10.4,7
32.9,41.3,0,52.7,6.56,2.19,3.0,80,11.3,7
34.6,54.7,2,50.8,6.09,2.22,1.2,72,8.2,7
29.2,50.8,0,50.8,6.06,2.75,3.2,31,11.8,7
32.5,44.0,0,48.3,6.1,1.49,3.5,54,10.4,7
29.7,50.8,0,69.4,6.36,2.2,1.0,86,8.1,7
34.3,43.7,2,66.1,6.68,1.5,3.4,57,12.0,7
28.7,48.8,2,49.5,6.63,1.54,1.6,43,12.3,7
32.6,56.0,2,49.2,5.86,2.27,2.7,59,11.8,7
33.5,49.2,0,43.1,6.68,2.67,1.7,84,10.1,7
30.5,43.0,1,66.3,5.9,1.45,2.3,76,11.2,7
34.7,54.5,2,51.2,6.22,2.74,2.3,91,10.3,7
34.0,43.7,0,57.2,6.57,1.71,1.9,98,12.2,7
30.1,54.8,2,67.0,5.88,1.83,2.8,64,11.5,7
28.1,49.6,1,52.2,5.84,1.45,2.5,91,8.5,7
30.1,49.1,0,64.2,6.13,2.19,2.3,32,11.9,7
30.0,57.0,2,52.9,6.53,2.15,3.5,98,12.1,7
34.2,54.2,2,61.0,6.32,1.91,3.4,25,10.2,7
34.8,40.7,1,52.9,6.22,1.96,3.4,90,13.3,7
28.5,45.9,2,51.8,6.61,2.2,3.2,66,13.1,7
31.3,57.4,0,69.7,6.57,2.13,1.6,63,9.1,7
31.8,40.4,0,58.4,6.59,1.8,1.9,51,13.4,7
28.7,50.9,1,51.0,6.26,2.61,1.6,22,10.6,7
30.6,54.6,1,47.7,5.82,2.27,3.5,73,12.3,7
30.2,52.4,1,41.2,5.97,1.53,1.4,97,12.9,7
31.8,55.2,0,61.2,6.54,1.71,1.9,57,11.0,7
32.6,54.5,1,51.2,6.55,2.46,1.5,23,10.4,7
32.9,53.8,2,64.6,6.77,1.37,1.6,98,13.5,7
29.0,56.4,2,50.9,5.99,2.4,1.6,36,9.4,7
33.7,52.9,0,51.2,5.92,1.77,2.6,56,9.5,7
32.7,48.0,2,63.4,5.94,2.08,1.2,55,10.2,7
34.2,49.4,1,54.7,5.98,1.65,2.4,77,13.2,7
31.1,54.3,2,66.5,6.33,2.78,3.0,60,13.6,7
34.3,57.5,1,57.7,6.78,2.65,2.9,27,9.3,7
34.1,45.4,2,47.2,6.39,2.69,1.4,86,13.2,7
31.1,46.8,0,57.0,6.32,1.5,3.3,49,9.5,7
30.7,58.6,1,40.1,6.47,2.55,2.9,71,13.8,7
34.5,51.6,2,49.4,5.87,2.06,1.0,44,11.6,7
33.0,43.6,0,46.2,6.62,2.33,2.8,71,8.0,7
34.5,53.3,2,59.6,6.45,1.55,2.8,78,8.2,7
33.6,59.8,0,44.1,5.97,2.34,2.2,49,8.9,7
32.3,56.5,2,48.7,6.43,2.66,1.1,86,9.1,7
28.8,54.9,1,49.9,6.4,1.63,2.4,23,12.6,7
30.0,44.2,1,40.1,5.86,1.57,2.9,76,9.3,7
34.8,57.5,1,41.4,6.07,1.37,1.7,82,13.8,7
30.2,50.5,1,49.3,6.19,1.63,2.7,51,11.8,7
28.7,57.8,1,46.7,6.04,2.06,1.9,98,12.2,7
33.0,46.6,2,43.5,6.04,2.53,2.4,70,9.3,7
33.1,41.2,2,44.6,6.37,1.65,2.0,82,13.4,7
30.0,49.5,2,65.1,6.27,2.19,1.8,99,12.0,7
30.1,45.4,2,60.5,6.47,1.97,3.1,20,13.2,7
31.3,54.3,1,54.5,6.76,1.66,2.9,38,13.7,7
28.2,59.1,0,67.3,6.46,2.02,1.9,54,8.8,7
33.5,53.8,1,40.9,6.38,1.47,2.1,82,8.6,7
30.2,57.7,2,50.3,6.65,2.22,2.7,45,12.8,7
34.0,49.1,1,64.7,6.43,1.39,3.0,32,13.2,7
33.6,55.4,1,58.8,5.97,2.37,2.7,42,11.5,7
32.6,56.9,1,69.5,6.11,1.48,2.4,54,10.2,7
30.3,54.2,0,68.3,6.53,2.8,3.4,31,11.9,7
31.6,50.2,1,45.1,6.54,2.52,2.9,28,9.8,7
31.1,52.5,1,69.2,6.79,1.75,1.3,97,9.4,7
30.4,54.0,0,68.4,6.43,1.88,2.4,86,10.9,7
33.9,45.1,1,51.2,6.7,1.61,2.0,63,9.3,7
31.4,56.2,1,69.5,5.85,2.43,3.0,80,10.9,7
33.8,59.0,1,41.1,6.37,1.81,1.1,40,13.7,7
28.7,49.3,1,59.8,6.72,2.41,2.0,26,13.0,7
29.0,54.0,1,48.0,6.09,1.23,1.8,30,13.6,7
34.8,54.7,2,43.9,5.95,1.42,1.4,64,12.8,7
32.1,53.2,1,57.3,6.15,1.78,1.9,51,10.1,7
31.6,50.9,0,49.2,6.59,1.37,2.7,55,12.9,7
31.7,57.6,1,60.0,5.88,2.16,1.9,56,13.5,7
29.5,49.0,2,56.2,6.4,1.28,2.5,94,13.7,7
33.0,41.2,0,51.8,5.94,2.58,2.5,60,12.1,7
28.6,56.9,0,45.5,6.24,2.42,2.5,96,9.3,7
32.0,53.5,1,58.0,6.77,1.55,2.3,68,8.2,7
32.0,57.0,2,64.9,6.0,1.97,1.3,34,8.9,7
34.4,42.8,1,58.0,5.83,1.92,1.5,32,13.8,7
31.7,40.6,2,58.3,6.23,2.36,3.0,72,10.8,7
29.0,58.7,2,55.4,6.38,1.84,2.3,52,13.1,7
32.0,43.0,1,51.6,6.1,1.25,2.8,91,10.8,7
28.6,56.2,2,53.7,6.34,1.64,2.4,51,12.0,7
29.4,56.5,1,69.7,6.75,1.95,1.1,67,8.1,7
28.2,54.2,2,62.5,6.11,2.76,3.0,87,9.5,7
31.6,42.6,0,52.9,6.11,2.61,1.2,76,10.6,7
28.6,53.3,1,53.7,6.28,1.49,3.4,81,11.8,7
31.3,57.8,2,55.0,6.32,2.36,1.5,21,9.0,7
34.5,48.5,0,59.8,5.8,2.7,2.3,96,12.6,7
33.0,48.3,0,54.0,6.42,1.21,1.2,35,10.2,7
28.5,48.9,0,60.6,6.8,2.35,3.2,27,12.9,7
29.6,41.6,0,49.9,6.09,1.93,3.4,38,8.6,7
32.7,57.8,1,52.3,6.43,2.29,1.4,51,12.1,7
34.3,57.4,2,65.9,5.8,2.17,1.7,86,9.8,7
28.2,60.0,0,49.9,6.4,2.78,1.0,51,12.8,7
33.7,51.7,2,68.9,6.25,1.66,3.0,44,10.4,7
31.9,55.0,2,45.2,6.33,2.46,1.8,72,12.0,7
31.8,44.1,2,47.3,6.34,1.58,2.5,44,13.6,7
34.7,53.4,1,53.9,5.98,1.9,1.1,52,8.1,7
33.2,53.0,1,63.9,6.57,2.76,2.8,50,8.1,7
34.0,58.0,0,61.9,6.36,2.43,2.3,55,12.6,7
30.5,56.6,2,45.2,6.07,1.71,2.8,68,11.9,7
31.9,58.8,1,47.1,6.74,2.19,3.0,63,9.8,7
32.3,57.4,1,57.3,5.81,1.28,1.2,67,11.0,7
30.3,57.4,1,48.9,6.53,1.63,2.4,49,8.3,7
32.0,41.3,0,52.7,6.18,2.35,2.6,32,9.2,7
29.7,56.9,1,54.6,6.32,2.11,2.3,62,10.5,7
29.0,52.1,2,57.8,6.09,1.95,1.5,35,13.0,7
30.6,47.6,1,47.5,6.12,2.31,3.0,45,10.9,7
33.2,41.1,1,44.9,5.82,1.84,3.5,94,11.5,7
34.4,53.6,0,52.0,6.53,1.24,3.4,66,13.2,7
31.2,46.6,2,42.5,6.51,1.91,2.9,56,9.9,7
32.5,49.4,1,55.8,6.45,2.64,2.0,22,12.2,7
28.7,53.6,2,65.2,6.68,2.57,1.8,45,13.2,7
34.3,58.2,2,43.6,6.7,1.85,1.2,34,9.2,7
32.0,56.5,1,43.4,6.36,1.24,2.0,85,10.1,7
33.5,49.0,0,42.4,6.48,2.22,1.4,47,13.9,7
33.6,47.8,2,65.4,5.81,2.39,1.6,57,13.9,7
29.8,44.8,1,42.4,6.65,1.67,3.2,63,9.3,7
31.7,47.4,2,69.5,6.62,1.96,3.4,72,8.4,7
34.7,42.2,2,50.7,5.82,2.79,3.4,99,9.6,7
28.6,59.4,2,49.9,6.34,2.12,1.5,23,10.4,7
32.8,51.5,1,42.7,6.71,1.76,3.3,91,10.6,7
34.7,42.6,2,57.6,5.98,2.2,1.4,63,11.7,7
30.1,47.1,2,57.6,6.15,1.49,2.3,65,13.4,7
34.0,50.9,0,54.8,6.13,1.52,2.6,45,10.0,7
34.5,50.7,1,49.3,6.16,2.68,2.2,32,13.1,7
33.2,40.7,1,51.1,5.84,1.58,3.4,88,8.6,7
29.6,59.0,2,49.6,6.08,1.7,1.8,63,8.3,7
30.3,45.5,0,52.8,6.09,2.07,2.3,72,11.0,7
28.3,40.3,2,50.3,6.67,2.64,1.2,70,8.4,7
33.8,41.5,2,60.3,6.15,2.45,3.1,32,10.4,7
33.9,51.6,1,48.9,6.25,1.27,2.0,60,13.4,7
32.4,42.8,0,50.5,6.18,2.31,2.8,30,9.4,7
30.5,40.8,2,53.1,5.92,2.01,2.7,56,12.2,7
28.5,47.6,1,40.1,6.79,1.96,2.7,79,9.8,7
33.3,52.5,2,54.8,6.63,2.31,2.3,51,8.3,7
33.1,42.2,2,47.7,6.34,1.51,1.7,64,11.3,7
34.4,46.3,0,41.7,6.28,2.77,2.6,37,13.0,7
33.1,48.4,0,67.3,6.45,2.23,3.4,98,10.5,7
33.8,43.2,0,49.7,6.13,1.79,3.1,39,11.7,7
33.2,50.1,2,52.8,5.85,2.16,1.3,63,13.4,7
32.4,41.7,0,64.8,6.2,1.55,1.1,55,12.7,7
31.0,40.9,1,45.0,6.78,2.21,2.2,88,9.2,7
34.3,50.4,2,65.5,5.98,1.25,2.9,56,12.4,7
32.6,45.0,0,47.2,6.33,1.75,1.8,52,11.0,7
30.8,41.9,2,57.7,5.81,2.4,2.8,38,12.5,7
28.6,48.5,2,60.6,5.92,2.49,3.3,70,11.0,7
30.0,58.3,1,67.2,6.39,1.6,2.1,51,8.8,7
31.8,54.5,1,58.2,6.1,2.06,1.6,41,11.4,7
29.9,56.3,1,53.6,6.71,2.05,3.3,20,11.0,7
29.5,57.4,2,57.2,6.21,1.87,2.2,73,11.1,7
31.7,59.5,2,46.1,6.01,1.57,2.0,39,13.3,7
29.2,55.3,1,60.7,6.35,2.33,1.9,77,13.4,7
33.6,52.2,2,45.6,6.59,1.6,2.1,54,10.7,7
31.4,47.3,1,56.7,5.82,2.66,2.7,89,10.7,7
32.0,43.6,1,59.4,6.31,2.05,2.1,89,11.1,7
29.0,53.7,0,67.0,6.57,2.59,1.8,80,11.1,7
30.3,59.9,1,53.5,5.9,1.67,2.9,82,13.7,7
30.9,49.3,0,63.3,6.7,2.49,1.5,80,11.9,7
33.7,54.5,1,45.0,6.06,1.38,1.5,76,9.7,7
33.4,49.9,2,44.7,5.97,2.43,2.7,22,11.2,7
29.6,48.6,0,55.7,6.39,1.82,3.2,64,11.8,7
32.3,48.2,2,57.9,5.98,1.95,1.6,34,11.8,7
29.7,50.1,2,59.0,6.48,1.47,1.5,36,11.5,7
34.9,47.3,1,62.4,6.29,1.23,2.7,34,9.1,7
34.7,55.0,1,48.8,5.91,2.27,2.6,24,8.2,7
31.9,57.5,2,58.7,6.71,2.14,2.1,65,10.0,7
32.9,57.7,1,45.6,6.47,2.2,1.2,30,10.6,7
33.6,44.6,1,46.6,6.35,1.61,1.2,83,8.4,7
33.0,57.9,1,42.0,6.17,1.58,2.9,33,12.9,7
32.9,46.8,2,62.4,5.93,2.53,2.1,58,10.1,7
34.7,46.2,0,55.2,6.51,2.42,3.1,86,13.5,7
32.2,54.5,0,47.1,6.61,1.74,2.4,74,8.9,7
32.5,46.1,2,56.7,5.93,2.22,2.5,61,8.3,7
33.9,41.1,1,50.6,6.29,2.53,3.3,94,10.9,7
32.7,47.5,1,65.1,6.28,2.62,1.4,24,9.1,7
33.1,54.4,0,55.8,6.15,1.21,2.4,71,13.6,7
29.6,46.5,2,40.9,6.59,2.5,1.1,41,8.1,7
30.6,52.6,2,69.6,5.9,1.76,1.9,96,10.5,7
29.0,53.2,1,42.2,6.01,2.35,1.4,63,13.6,7
31.5,54.7,1,60.9,5.8,1.79,1.5,78,10.3,7
31.2,57.9,1,53.1,6.17,2.17,3.3,44,8.6,7
35.0,48.7,2,47.5,6.09,2.23,2.5,40,9.8,7
32.3,43.3,0,60.3,6.67,1.85,3.2,83,11.0,7
33.5,46.4,2,43.8,6.55,2.02,2.1,87,9.1,7
30.3,48.6,2,65.7,5.88,2.36,2.5,66,10.8,7
33.8,54.3,2,47.5,6.54,1.96,1.1,54,13.0,7
32.3,40.3,0,50.8,6.48,1.22,2.2,26,13.2,7
32.9,46.3,1,59.0,6.08,1.22,2.4,75,8.3,7
30.1,55.6,1,40.0,5.82,2.26,1.0,71,9.0,7
31.8,53.4,2,54.2,5.92,2.56,3.0,65,9.7,7
32.4,54.6,2,66.8,6.05,2.46,1.7,28,11.6,7
32.1,56.2,0,60.4,6.62,1.7,2.1,77,10.2,7
34.4,55.7,0,51.6,6.27,1.95,2.3,42,13.1,7
34.3,53.6,1,59.8,6.72,1.57,3.5,22,12.3,7
34.8,48.8,2,68.1,6.59,2.78,1.2,80,8.6,7
